2023/12/07 17:22:43 569829	INFO [auto_smokephone.cc->Load_config:325]	domain_config:  jiayouzhan
2023/12/07 17:22:44 338765	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:618,h:672camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 356186	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:16ms,camID:0
2023/12/07 17:22:44 363740	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 363745	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 363747	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 363750	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 365643	INFO [auto_smokephone.cc->main:578]	../images/2023101127152700824.jpg starting
2023/12/07 17:22:44 365652	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 367150	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:540,h:361camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 384414	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:16ms,camID:0
2023/12/07 17:22:44 392017	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:86.7291,168.767,97.448,184.629,score:0.620589class:person,camID:0
2023/12/07 17:22:44 392024	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:86.7291,168.767,97.448,184.629,score:0.620589class:person,camID:0
2023/12/07 17:22:44 392184	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size1instanceID:0 camID:0
2023/12/07 17:22:44 394082	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:44 394388	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.620589,tid:-1  x, y, w,  h:86.7291,168.767,97.448,184.629, camID:0
2023/12/07 17:22:44 394393	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:1camID:0
2023/12/07 17:22:44 394396	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.1camID:0
2023/12/07 17:22:44 394398	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 394400	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:44 394403	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:44 394412	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:44 394418	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 409569	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 409837	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 409841	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 409845	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:44 409847	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:44 410624	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:44 414090	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:44 414196	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:44 416653	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:1camID:0
2023/12/07 17:22:44 416672	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:22ms,camID:0
2023/12/07 17:22:44 416679	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:15.382 bbox_num:1
2023/12/07 17:22:44 416682	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.63623,id:0
2023/12/07 17:22:44 416689	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.62059 at x:86.73 y:168.77 w:97.45  h:184.63 tid:-1

2023/12/07 17:22:44 416692	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.63623 at x:135.00 y:181.00 w:19.00  h:29.00 tid:-1

2023/12/07 17:22:44 416696	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.62059 at x:86.73 y:168.77 w:97.45  h:184.63 tid:-1

2023/12/07 17:22:44 416700	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.63623 at x:135.00 y:181.00 w:19.00  h:29.00 tid:-1

2023/12/07 17:22:44 416702	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 551.00 chepaiobj_area: 551.00 face:0 IOU is 1.000
2023/12/07 17:22:44 416705	INFO [SmokePhone_new.cpp->detect:542]	SmokePhoneDetection:camID:0   x:135 y:181 w:19  h:29

2023/12/07 17:22:44 416708	INFO [SmokePhone_new.cpp->detect:563]	SmokePhoneDetection enlarged face on p:camID:0   x:106 y:163 w:76  h:63

2023/12/07 17:22:44 416747	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	SmokePhoneDetection_sp:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 417985	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	SmokePhoneDetection_sp: iniput image:w:126,h:113camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 459050	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	SmokePhoneDetection_sp:infer time:40ms,camID:0
2023/12/07 17:22:44 465554	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:phone camID:0

2023/12/07 17:22:44 465559	INFO [SmokePhone_new.cpp->detect:906]	SmokePhoneDetection: kv.first:smoke camID:0

2023/12/07 17:22:44 465561	INFO [SmokePhone_new.cpp->detect:1229]	SmokePhoneDetection:det on enlarged face enteredcamID:0
2023/12/07 17:22:44 465564	INFO [SmokePhone_new.cpp->detect:1245]	SmokePhoneDetection:no objects for smokecamID:0
2023/12/07 17:22:44 465566	INFO [SmokePhone_new.cpp->detect:1260]	SmokePhoneDetection:exit detect()camID:0
2023/12/07 17:22:44 465569	INFO [auto_smokephone.cc->main:592]	SmokePhoneDetect sucessful
2023/12/07 17:22:44 465573	INFO [auto_smokephone.cc->main:603]	infer time:99ms

2023/12/07 17:22:44 465575	INFO [auto_smokephone.cc->main:605]	../images/2023101127152700824.jpg successfully
2023/12/07 17:22:44 469207	INFO [auto_smokephone.cc->main:578]	../images/2023101127152700825.jpg starting
2023/12/07 17:22:44 469224	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 471657	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:640,h:853camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 489155	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:16ms,camID:0
2023/12/07 17:22:44 496622	INFO [yolo_common.cpp->decode_outputs:899]	Ignored  score:0.816059 label:5 x:-2.66474 y:19.5232 width:644.471 height:809.616

2023/12/07 17:22:44 496629	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 496632	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 496634	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 496637	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 497071	INFO [auto_smokephone.cc->main:578]	../images/202310125919591241.jpg starting
2023/12/07 17:22:44 497081	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 498624	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:146,h:293camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 514076	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 521564	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 521568	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 521570	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 521573	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 521973	INFO [auto_smokephone.cc->main:578]	../images/202310125919591242.jpg starting
2023/12/07 17:22:44 521983	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 523376	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:129,h:305camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 538444	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 545933	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 545937	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 545939	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 545942	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 546212	INFO [auto_smokephone.cc->main:578]	../images/202310125919592694.jpg starting
2023/12/07 17:22:44 546221	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 547564	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:93,h:261camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 562404	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 569879	INFO [basePerson.cpp->detect:757]	BasePersonDetection:no objects.camID:0
2023/12/07 17:22:44 569883	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.0camID:0
2023/12/07 17:22:44 569885	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 569888	INFO [auto_smokephone.cc->main:596]	Not Detect person!
2023/12/07 17:22:44 582735	INFO [auto_smokephone.cc->main:578]	../images/242216637303.jpg starting
2023/12/07 17:22:44 582746	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 584853	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:1920,h:1080camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 599780	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 607344	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:325.378,94.0688,47.2615,98.6334,score:0.754168class:work_clothe_blue,camID:0
2023/12/07 17:22:44 607350	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:325.378,94.0688,47.2615,98.6334,score:0.754168class:work_clothe_blue,camID:0
2023/12/07 17:22:44 607367	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:890.75,621.7,144.595,274.589,score:0.974303class:person,camID:0
2023/12/07 17:22:44 607370	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:890.75,621.7,144.595,274.589,score:0.974303class:person,camID:0
2023/12/07 17:22:44 607379	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:777.126,219.934,76.9038,194.978,score:0.967425class:person,camID:0
2023/12/07 17:22:44 607383	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:777.126,219.934,76.9038,194.978,score:0.967425class:person,camID:0
2023/12/07 17:22:44 607391	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:880.195,221.692,75.9708,188.933,score:0.895423class:person,camID:0
2023/12/07 17:22:44 607395	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:880.195,221.692,75.9708,188.933,score:0.895423class:person,camID:0
2023/12/07 17:22:44 607403	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:666.897,132.025,233.81,236.74,score:0.753352class:truck,camID:0
2023/12/07 17:22:44 607407	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:666.897,132.025,233.81,236.74,score:0.753352class:truck,camID:0
2023/12/07 17:22:44 607415	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:295.545,89.2155,205.408,94.5212,score:0.933783class:car,camID:0
2023/12/07 17:22:44 607419	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:295.545,89.2155,205.408,94.5212,score:0.933783class:car,camID:0
2023/12/07 17:22:44 608509	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size4instanceID:0 camID:0
2023/12/07 17:22:44 611099	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:44 611136	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size2instanceID:0 camID:0
2023/12/07 17:22:44 614532	INFO [featuretensor.cpp->doInference:402]	FeatureTensor::predictor1 doInference:infer time:2ms,camID:0
2023/12/07 17:22:44 614932	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:work_clothe_blue,0.754168,tid:-1  x, y, w,  h:325.378,94.0688,47.2615,98.6334, camID:0
2023/12/07 17:22:44 614939	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.974303,tid:-1  x, y, w,  h:890.75,621.7,144.595,274.589, camID:0
2023/12/07 17:22:44 614943	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.967425,tid:-1  x, y, w,  h:777.126,219.934,76.9038,194.978, camID:0
2023/12/07 17:22:44 614947	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.895423,tid:-1  x, y, w,  h:880.195,221.692,75.9708,188.933, camID:0
2023/12/07 17:22:44 614950	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:truck,0.753352,tid:-1  x, y, w,  h:666.897,132.025,233.81,236.74, camID:0
2023/12/07 17:22:44 614953	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:car,0.933783,tid:-1  x, y, w,  h:295.545,89.2155,205.408,94.5212, camID:0
2023/12/07 17:22:44 614956	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:6camID:0
2023/12/07 17:22:44 614958	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.6camID:0
2023/12/07 17:22:44 614960	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 614963	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:44 614967	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:44 614977	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:44 614983	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 633456	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 633715	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 633720	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 633726	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:44 633728	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:44 634570	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:44 637470	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:44 637589	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:44 640036	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:1camID:0
2023/12/07 17:22:44 640058	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:25ms,camID:0
2023/12/07 17:22:44 640065	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:18.6905 bbox_num:1
2023/12/07 17:22:44 640069	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.704102,id:0
2023/12/07 17:22:44 640077	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.97430 at x:890.75 y:621.70 w:144.59  h:274.59 tid:-1

2023/12/07 17:22:44 640080	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.96743 at x:777.13 y:219.93 w:76.90  h:194.98 tid:-1

2023/12/07 17:22:44 640083	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.89542 at x:880.19 y:221.69 w:75.97  h:188.93 tid:-1

2023/12/07 17:22:44 640087	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.70410 at x:977.00 y:652.00 w:34.00  h:52.00 tid:-1

2023/12/07 17:22:44 640091	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.97430 at x:890.75 y:621.70 w:144.59  h:274.59 tid:-1

2023/12/07 17:22:44 640095	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.70410 at x:977.00 y:652.00 w:34.00  h:52.00 tid:-1

2023/12/07 17:22:44 640099	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 1258.00 chepaiobj_area: 1768.00 face:0 IOU is 0.712
2023/12/07 17:22:44 640103	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.96743 at x:777.13 y:219.93 w:76.90  h:194.98 tid:-1

2023/12/07 17:22:44 640106	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.70410 at x:977.00 y:652.00 w:34.00  h:52.00 tid:-1

2023/12/07 17:22:44 640109	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 0.00 chepaiobj_area: 1768.00 face:0 IOU is 0.000
2023/12/07 17:22:44 640112	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.89542 at x:880.19 y:221.69 w:75.97  h:188.93 tid:-1

2023/12/07 17:22:44 640115	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.70410 at x:977.00 y:652.00 w:34.00  h:52.00 tid:-1

2023/12/07 17:22:44 640118	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 0.00 chepaiobj_area: 1768.00 face:0 IOU is 0.000
2023/12/07 17:22:44 640121	INFO [SmokePhone_new.cpp->detect:1245]	SmokePhoneDetection:no objects for smokecamID:0
2023/12/07 17:22:44 640122	INFO [SmokePhone_new.cpp->detect:1260]	SmokePhoneDetection:exit detect()camID:0
2023/12/07 17:22:44 640125	INFO [auto_smokephone.cc->main:592]	SmokePhoneDetect sucessful
2023/12/07 17:22:44 640130	INFO [auto_smokephone.cc->main:603]	infer time:57ms

2023/12/07 17:22:44 640132	INFO [auto_smokephone.cc->main:605]	../images/242216637303.jpg successfully
2023/12/07 17:22:44 652954	INFO [auto_smokephone.cc->main:578]	../images/244216637306.jpg starting
2023/12/07 17:22:44 652964	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	BasePersonDetection:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 655797	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	BasePersonDetection: iniput image:w:1920,h:1080camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 670665	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	BasePersonDetection:infer time:14ms,camID:0
2023/12/07 17:22:44 678206	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:1274.16,535.107,137.234,387.801,score:0.94561class:person,camID:0
2023/12/07 17:22:44 678212	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:1274.16,535.107,137.234,387.801,score:0.94561class:person,camID:0
2023/12/07 17:22:44 678229	INFO [basePerson.cpp->mainfunc2:194]	BasePersonDetection: mainfunc2. input box:1185.52,298.125,80.0063,220.616,score:0.972907class:work_clothe_blue,camID:0
2023/12/07 17:22:44 678234	INFO [basePerson.cpp->mainfunc2:226]	BasePersonDetection: mainfunc2. box:1185.52,298.125,80.0063,220.616,score:0.972907class:work_clothe_blue,camID:0
2023/12/07 17:22:44 678982	INFO [featuretensor.cpp->doInference:295]	FeatureTensor:: doInference:imgMats.size2instanceID:0 camID:0
2023/12/07 17:22:44 680982	INFO [featuretensor.cpp->doInference:375]	FeatureTensor::predictor0 doInference:infer time:1ms,camID:0
2023/12/07 17:22:44 681461	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:person,0.94561,tid:-1  x, y, w,  h:1274.16,535.107,137.234,387.801, camID:0
2023/12/07 17:22:44 681469	INFO [basePerson.cpp->mainfunc2:352]	BasePersonDetection:mainfunc2:work_clothe_blue,0.972907,tid:-1  x, y, w,  h:1185.52,298.125,80.0063,220.616, camID:0
2023/12/07 17:22:44 681471	INFO [basePerson.cpp->detect:749]	BasePersonDetection: objects cnt:2camID:0
2023/12/07 17:22:44 681473	INFO [basePerson.cpp->detect:761]	BasePersonDetection: objects size.2camID:0
2023/12/07 17:22:44 681476	INFO [basePerson.cpp->detect:762]	BasePersonDetection:exit detect()camID:0
2023/12/07 17:22:44 681478	INFO [auto_smokephone.cc->main:590]	basePersonResult Detection successful
2023/12/07 17:22:44 681482	INFO [SmokePhone_new.cpp->detect:358]	SmokePhoneDetection: entered.camID:0

2023/12/07 17:22:44 681491	INFO [object_detector.cc->Predict:469]	ObjectDetector::Predict enteredcamID:0
2023/12/07 17:22:44 681498	INFO [object_detector.cc->Predict:492]	ObjectDetector::Predict before Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 698841	INFO [object_detector.cc->Predict:495]	ObjectDetector::Predict after Preprocesscontext size:1,camID:0
2023/12/07 17:22:44 699091	INFO [object_detector.cc->Predict:534]	ObjectDetector::Predict before cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 699096	INFO [object_detector.cc->Predict:537]	ObjectDetector::Predict after cudaSetDevicecontext size:1,camID:0
2023/12/07 17:22:44 699101	INFO [object_detector.cc->Predict:544]	ObjectDetector::Predict before assertcontext size:1,choiceIntVal:0,camID:0
2023/12/07 17:22:44 699103	INFO [object_detector.cc->Predict:548]	ObjectDetector::Predict before doInferencecamID:0
2023/12/07 17:22:44 699924	INFO [object_detector.cc->doInference:219]	inference: Wait lock...camID:0
2023/12/07 17:22:44 702812	INFO [object_detector.cc->doInference:232]	inference: Out lock...camID:0
2023/12/07 17:22:44 702927	INFO [object_detector.cc->Predict:553]	ObjectDetector::Predict after doInferencecamID:0
2023/12/07 17:22:44 705466	INFO [object_detector.cc->Predict:664]	ObjectDetector::Predict num of boxes after nms:2camID:0
2023/12/07 17:22:44 705487	INFO [object_detector.cc->ppyoloe_det_stuff:762]	SmokePhoneDetection:infer time:23ms,camID:0
2023/12/07 17:22:44 705496	INFO [object_detector.cc->ppyoloe_det_stuff:763]	SmokePhoneDetection:det_times:17.5569 bbox_num:2
2023/12/07 17:22:44 705499	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.439453,id:0
2023/12/07 17:22:44 705504	INFO [object_detector.cc->ppyoloe_det_stuff:801]	SmokePhoneDetection:confidence:0.42627,id:0
2023/12/07 17:22:44 705511	INFO [SmokePhone_new.cpp->detect:476]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.94561 at x:1274.16 y:535.11 w:137.23  h:387.80 tid:-1

2023/12/07 17:22:44 705515	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.43945 at x:1373.00 y:553.00 w:23.00  h:39.00 tid:-1

2023/12/07 17:22:44 705518	INFO [SmokePhone_new.cpp->detect:481]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.42627 at x:1228.00 y:316.00 w:17.00  h:18.00 tid:-1

2023/12/07 17:22:44 705522	INFO [SmokePhone_new.cpp->detect:492]	SmokePhoneDetection::detect:camID:0 person_det_resultsInside person = confidence:0.94561 at x:1274.16 y:535.11 w:137.23  h:387.80 tid:-1

2023/12/07 17:22:44 705526	INFO [SmokePhone_new.cpp->detect:514]	FaceDetection::detect:camID:0 person_det_resultsInside work_clothe_blue = confidence:0.43945 at x:1373.00 y:553.00 w:23.00  h:39.00 tid:-1

2023/12/07 17:22:44 705529	INFO [SmokePhone_new.cpp->detect:523]	inter_ared: 897.00 chepaiobj_area: 897.00 face:0 IOU is 1.000
2023/12/07 17:22:44 705531	INFO [SmokePhone_new.cpp->detect:542]	SmokePhoneDetection:camID:0   x:1373 y:553 w:23  h:39

2023/12/07 17:22:44 705534	INFO [SmokePhone_new.cpp->detect:563]	SmokePhoneDetection enlarged face on p:camID:0   x:1338 y:529 w:92  h:85

2023/12/07 17:22:44 705585	INFO [yolo_common.cpp->yolov4_detection_staff:1008]	SmokePhoneDetection_sp:detect entered.camID:0instanceID:0
2023/12/07 17:22:44 706883	INFO [yolo_common.cpp->yolov4_detection_staff:1026]	SmokePhoneDetection_sp: iniput image:w:142,h:135camID:0instanceID:0gpuId:0
2023/12/07 17:22:44 741894	INFO [yolo_common.cpp->yolov4_detection_staff:1054]	SmokePhoneDetection_sp:infer time:34ms,camID:0
2023/12/07 17:22:44 748437	INFO [SmokePhone_new.cpp->detect:645]	SmokePhoneDetection all on face:camID:0  smoke_hand = confidence:0.62486 at x:30.63 y:100.19 w:32.24  h:33.81

